Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Week,Day_of_Week,Quarter,Holiday_Type,Season,Sales_Lag_1,Sales_Lag_2,Sales_Rolling_Mean_4,Sales_Rolling_Std_4,Base_Price,Season_Price_Factor,Price
18,2011-12-30,1010562.49,1,32.36,3.402,136.6432581,8.471,2011,12,52,4,4,Holiday,Winter,1882393.4,1516924.23,1444587.8375,361053.09140792425,92.0,1.05,98.89
18,2012-01-06,977286.07,0,31.27,3.439,136.698129,8.075,2012,1,1,4,1,Non-Holiday,Winter,1010562.49,1882393.4,1346791.5475,434126.9979571708,92.0,1.05,92.13
18,2012-01-13,890130.25,0,35.25,3.523,136.753,8.075,2012,1,2,4,1,Non-Holiday,Winter,977286.07,1010562.49,1190093.0525,464318.6724311207,92.0,1.05,99.28
18,2012-01-20,937522.77,0,24.2,3.542,136.8564194,8.075,2012,1,3,4,1,Non-Holiday,Winter,890130.25,977286.07,953875.395,51936.94349547769,92.0,1.05,92.16
18,2012-01-27,825584.22,0,30.44,3.568,136.9598387,8.075,2012,1,4,4,1,Non-Holiday,Winter,937522.77,890130.25,907630.8275,65277.09411743946,92.0,1.05,94.58
18,2012-02-03,1049772.04,0,37.62,3.633,137.0632581,8.075,2012,2,5,4,1,Non-Holiday,Winter,825584.22,937522.77,925752.3200000001,94555.12425877494,92.0,1.05,95.17
18,2012-02-10,1161615.51,1,32.83,3.655,137.1666774,8.075,2012,2,6,4,1,Holiday,Winter,1049772.04,825584.22,993623.635,144635.7096263468,92.0,1.05,101.31
18,2012-02-17,1115985.81,0,32.87,3.703,137.2583103,8.075,2012,2,7,4,1,Non-Holiday,Winter,1161615.51,1049772.04,1038239.395,149020.575931449,92.0,1.05,101.04
18,2012-02-24,1037861.11,0,36.34,3.751,137.3411034,8.075,2012,2,8,4,1,Non-Holiday,Winter,1115985.81,1161615.51,1091308.6175,58120.41033080747,92.0,1.05,90.58
18,2012-03-02,1047178.91,0,33.59,3.827,137.4238966,8.075,2012,3,9,4,1,Non-Holiday,Spring,1037861.11,1115985.81,1090660.335,58749.209991531316,92.0,1.0,92.25
18,2012-03-09,1084894.47,0,38.1,3.876,137.5066897,8.075,2012,3,10,4,1,Non-Holiday,Spring,1047178.91,1037861.11,1071480.0750000002,35969.83861114073,92.0,1.0,88.74
18,2012-03-16,1022018.43,0,45.84,3.867,137.5843871,8.075,2012,3,11,4,1,Non-Holiday,Spring,1084894.47,1047178.91,1047988.23,26706.519936365516,92.0,1.0,86.21
18,2012-03-23,1031139.3,0,58.06,3.889,137.6552903,8.075,2012,3,12,4,1,Non-Holiday,Spring,1022018.43,1084894.47,1046307.7775,27747.35315644813,92.0,1.0,91.0
18,2012-03-30,1009121.2,0,45.35,3.921,137.7261935,8.075,2012,3,13,4,1,Non-Holiday,Spring,1031139.3,1022018.43,1036793.3500000001,33315.32266733522,92.0,1.0,90.58
18,2012-04-06,1200815.3,0,43.8,3.957,137.7970968,8.304,2012,4,14,4,2,Non-Holiday,Spring,1009121.2,1031139.3,1065773.5575,90479.8408539375,92.0,1.0,103.16
18,2012-04-13,998443.5,0,47.75,4.025,137.868,8.304,2012,4,15,4,2,Non-Holiday,Spring,1200815.3,1009121.2,1059879.825,94938.02527991172,92.0,1.0,93.99
18,2012-04-20,1025813.8,0,60.88,4.046,137.9230667,8.304,2012,4,16,4,2,Non-Holiday,Spring,998443.5,1200815.3,1058548.45,95511.03248073837,92.0,1.0,85.66
18,2012-04-27,961186.23,0,50.43,4.023,137.9781333,8.304,2012,4,17,4,2,Non-Holiday,Spring,1025813.8,998443.5,1046564.7075,106190.05050717761,92.0,1.0,89.4
18,2012-05-04,1050027.89,0,49.66,3.991,138.0332,8.304,2012,5,18,4,2,Non-Holiday,Spring,961186.23,1025813.8,1008867.855,38137.98663166609,92.0,1.0,96.7
18,2012-05-11,1060433.1,0,57.44,3.947,138.0882667,8.304,2012,5,19,4,2,Non-Holiday,Spring,1050027.89,961186.23,1024365.255,44546.40936018398,92.0,1.0,101.61
18,2012-05-18,1047444.59,0,62.31,3.899,138.1065806,8.304,2012,5,20,4,2,Non-Holiday,Spring,1060433.1,1050027.89,1029772.9524999999,46067.821065158474,92.0,1.0,84.7
18,2012-05-25,1088446.58,0,65.48,3.85,138.1101935,8.304,2012,5,21,4,2,Non-Holiday,Spring,1047444.59,1060433.1,1061588.04,18765.121042865536,92.0,1.0,83.35
18,2012-06-01,1118313.7,0,71.42,3.798,138.1138065,8.304,2012,6,22,4,2,Non-Holiday,Summer,1088446.58,1047444.59,1078659.4925,31489.759053985006,92.0,0.95,95.58
18,2012-06-08,1110479.94,0,59.1,3.746,138.1174194,8.304,2012,6,23,4,2,Non-Holiday,Summer,1118313.7,1088446.58,1091171.2025,31775.161803279527,92.0,0.95,89.1
18,2012-06-15,1057425.83,0,66.58,3.683,138.1295333,8.304,2012,6,24,4,2,Non-Holiday,Summer,1110479.94,1118313.7,1093666.5125,27269.09092316766,92.0,0.95,83.61
18,2012-06-22,1080357.89,0,70.92,3.629,138.1629,8.304,2012,6,25,4,2,Non-Holiday,Summer,1057425.83,1110479.94,1091644.3399999999,28073.267060746,92.0,0.95,89.74
18,2012-06-29,1097006.3,0,70.17,3.577,138.1962667,8.304,2012,6,26,4,2,Non-Holiday,Summer,1080357.89,1057425.83,1086317.49,22864.23334186641,92.0,0.95,75.88
18,2012-07-06,1158247.31,0,76.08,3.538,138.2296333,8.535,2012,7,27,4,3,Non-Holiday,Summer,1097006.3,1080357.89,1098259.3325,43158.48354219033,92.0,0.95,87.41
18,2012-07-13,1024784.92,0,75.09,3.561,138.263,8.535,2012,7,28,4,3,Non-Holiday,Summer,1158247.31,1097006.3,1090099.105,54932.447058122285,92.0,0.95,88.83
18,2012-07-20,1033543.56,0,77.43,3.61,138.2331935,8.535,2012,7,29,4,3,Non-Holiday,Summer,1024784.92,1158247.31,1078395.5225,62205.209445870576,92.0,0.95,91.44
18,2012-07-27,924506.26,0,72.97,3.701,138.2033871,8.535,2012,7,30,4,3,Non-Holiday,Summer,1033543.56,1024784.92,1035270.5125000001,95751.31395139036,92.0,0.95,82.97
18,2012-08-03,1052066.58,0,72.67,3.698,138.1735806,8.535,2012,8,31,4,3,Non-Holiday,Summer,924506.26,1033543.56,1008725.3300000001,57286.329592462316,92.0,0.95,87.77
18,2012-08-10,967304.07,0,75.7,3.772,138.1437742,8.535,2012,8,32,4,3,Non-Holiday,Summer,1052066.58,924506.26,994355.1174999999,59095.87970512453,92.0,0.95,83.36
18,2012-08-17,1048134.24,0,73.25,3.84,138.1857097,8.535,2012,8,33,4,3,Non-Holiday,Summer,967304.07,1052066.58,998002.7875,62663.67102754783,92.0,0.95,88.52
18,2012-08-24,1145840.91,0,68.52,3.874,138.2814516,8.535,2012,8,34,4,3,Non-Holiday,Summer,1048134.24,967304.07,1053336.45,73000.73307179166,92.0,0.95,83.49
18,2012-08-31,1117097.23,0,70.09,3.884,138.3771935,8.535,2012,8,35,4,3,Non-Holiday,Summer,1145840.91,1048134.24,1069594.1124999998,79569.46487942197,92.0,0.95,85.62
18,2012-09-07,1083521.24,1,71.85,3.921,138.4729355,8.535,2012,9,36,4,3,Holiday,Fall,1117097.23,1145840.91,1098648.405,42221.651865047206,92.0,1.02,89.17
18,2012-09-14,960476.1,0,64.45,3.988,138.5673,8.535,2012,9,37,4,3,Non-Holiday,Fall,1083521.24,1117097.23,1076733.8699999999,81582.10850617664,92.0,1.02,96.9
18,2012-09-21,971386.65,0,60.23,4.056,138.6534,8.535,2012,9,38,4,3,Non-Holiday,Fall,960476.1,1083521.24,1033120.3049999999,78910.50386581596,92.0,1.02,97.87
18,2012-09-28,1002856.2,0,58.24,4.018,138.7395,8.535,2012,9,39,4,3,Non-Holiday,Fall,971386.65,960476.1,1004560.0475,55622.66248631993,92.0,1.02,92.74
18,2012-10-05,1092204.79,0,59.68,4.027,138.8256,8.243,2012,10,40,4,4,Non-Holiday,Fall,1002856.2,971386.65,1006730.935,59748.142796575194,92.0,1.02,94.02
18,2012-10-12,1074079.0,0,50.97,4.029,138.9117,8.243,2012,10,41,4,4,Non-Holiday,Fall,1092204.79,1002856.2,1035131.66,57385.738876438016,92.0,1.02,87.04
18,2012-10-19,1048706.75,0,51.96,4.0,138.8336129,8.243,2012,10,42,4,4,Non-Holiday,Fall,1074079.0,1092204.79,1054461.685,38754.0379908537,92.0,1.02,92.43
18,2012-10-26,1127516.25,0,56.09,3.917,138.7281613,8.243,2012,10,43,4,4,Non-Holiday,Fall,1048706.75,1074079.0,1085626.6975,33138.28476019248,92.0,1.02,93.6
19,2010-02-05,1507637.17,0,20.96,2.954,131.5279032,8.35,2010,2,5,4,1,Non-Holiday,Winter,,,1507637.17,,95.55555555555556,1.05,113.48
19,2010-02-12,1536549.95,1,23.22,2.94,131.5866129,8.35,2010,2,6,4,1,Holiday,Winter,1507637.17,,1522093.56,20444.422800954726,95.55555555555556,1.05,94.75
19,2010-02-19,1515976.11,0,28.57,2.909,131.637,8.35,2010,2,7,4,1,Non-Holiday,Winter,1536549.95,1507637.17,1520054.4100000001,14881.586272961587,95.55555555555556,1.05,107.68
19,2010-02-26,1373270.06,0,30.33,2.91,131.686,8.35,2010,2,8,4,1,Non-Holiday,Winter,1515976.11,1536549.95,1483358.3225,74391.2120116597,95.55555555555556,1.05,105.33
19,2010-03-05,1495844.57,0,32.92,2.919,131.735,8.35,2010,3,9,4,1,Non-Holiday,Spring,1373270.06,1515976.11,1480410.1725,73334.47315940874,95.55555555555556,1.0,96.9
19,2010-03-12,1467889.2,0,39.06,2.938,131.784,8.35,2010,3,10,4,1,Non-Holiday,Spring,1495844.57,1373270.06,1463244.9849999999,63141.00713920603,95.55555555555556,1.0,103.96
19,2010-03-19,1332940.35,0,43.74,2.96,131.8242903,8.35,2010,3,11,4,1,Non-Holiday,Spring,1467889.2,1495844.57,1417486.0450000002,76992.56316182557,95.55555555555556,1.0,97.33
19,2010-03-26,1427023.45,0,39.07,2.963,131.863129,8.35,2010,3,12,4,1,Non-Holiday,Spring,1332940.35,1467889.2,1430924.3925,71173.76945938684,95.55555555555556,1.0,97.41
19,2010-04-02,1642970.27,0,45.26,2.957,131.9019677,8.185,2010,4,13,4,2,Non-Holiday,Spring,1427023.45,1332940.35,1467705.8175,129787.58055012394,95.55555555555556,1.0,95.3
19,2010-04-09,1489613.32,0,55.66,2.992,131.9408065,8.185,2010,4,14,4,2,Non-Holiday,Spring,1642970.27,1427023.45,1473136.8475000001,130251.51167947767,95.55555555555556,1.0,101.4
19,2010-04-16,1460354.67,0,49.67,3.01,131.9809,8.185,2010,4,15,4,2,Non-Holiday,Spring,1489613.32,1642970.27,1504990.4275,95474.4168167153,95.55555555555556,1.0,100.79
19,2010-04-23,1456793.33,0,46.87,3.021,132.0226667,8.185,2010,4,16,4,2,Non-Holiday,Spring,1460354.67,1489613.32,1512432.8975,88258.41222911091,95.55555555555556,1.0,92.57
19,2010-04-30,1405065.57,0,49.89,3.042,132.0644333,8.185,2010,4,17,4,2,Non-Holiday,Spring,1456793.33,1460354.67,1452956.7225000001,35150.712711490574,95.55555555555556,1.0,89.25
19,2010-05-07,1566219.77,0,62.54,3.095,132.1062,8.185,2010,5,18,4,2,Non-Holiday,Spring,1405065.57,1456793.33,1472108.335,67637.2494899243,95.55555555555556,1.0,94.59
19,2010-05-14,1437319.45,0,46.53,3.112,132.152129,8.185,2010,5,19,4,2,Non-Holiday,Spring,1566219.77,1405065.57,1466349.53,69913.88773385373,95.55555555555556,1.0,91.73
19,2010-05-21,1377716.17,0,57.53,3.096,132.2230323,8.185,2010,5,20,4,2,Non-Holiday,Spring,1437319.45,1566219.77,1446580.24,83396.85711947615,95.55555555555556,1.0,95.25
19,2010-05-28,1648882.62,0,68.85,3.046,132.2939355,8.185,2010,5,21,4,2,Non-Holiday,Spring,1377716.17,1437319.45,1507534.5025,122754.77450727904,95.55555555555556,1.0,101.47
19,2010-06-04,1519013.49,0,68.88,3.006,132.3648387,8.185,2010,6,22,4,2,Non-Holiday,Summer,1648882.62,1377716.17,1495732.9325,117383.84657129191,95.55555555555556,0.95,88.7
19,2010-06-11,1410683.94,0,61.64,2.972,132.4357419,8.185,2010,6,23,4,2,Non-Holiday,Summer,1519013.49,1648882.62,1489074.055,122448.26920903516,95.55555555555556,0.95,90.58
19,2010-06-18,1457314.39,0,66.25,2.942,132.4733333,8.185,2010,6,24,4,2,Non-Holiday,Summer,1410683.94,1519013.49,1508973.6099999999,103287.40566870019,95.55555555555556,0.95,91.04
19,2010-06-25,1450407.32,0,72.3,2.958,132.4976,8.185,2010,6,25,4,2,Non-Holiday,Summer,1457314.39,1410683.94,1459354.785,44766.92446056387,95.55555555555556,0.95,94.63
19,2010-07-02,1549018.68,0,66.25,2.958,132.5218667,8.099,2010,7,26,4,3,Non-Holiday,Summer,1450407.32,1457314.39,1466856.0825,58502.44355162565,95.55555555555556,0.95,80.58
19,2010-07-09,1577541.24,0,78.22,2.94,132.5461333,8.099,2010,7,27,4,3,Non-Holiday,Summer,1549018.68,1450407.32,1508570.4075,64299.203109293,95.55555555555556,0.95,88.02
19,2010-07-16,1412157.02,0,74.6,2.933,132.5667742,8.099,2010,7,28,4,3,Non-Holiday,Summer,1577541.24,1549018.68,1497281.0650000002,78659.02682762269,95.55555555555556,0.95,91.74
19,2010-07-23,1372043.71,0,74.68,2.924,132.5825806,8.099,2010,7,29,4,3,Non-Holiday,Summer,1412157.02,1577541.24,1477690.1625,100852.63304845514,95.55555555555556,0.95,96.22
19,2010-07-30,1366395.96,0,72.83,2.932,132.5983871,8.099,2010,7,30,4,3,Non-Holiday,Summer,1372043.71,1412157.02,1432034.4825000002,99120.53002066522,95.55555555555556,0.95,88.55
19,2010-08-06,1492060.89,0,74.2,2.942,132.6141935,8.099,2010,8,31,4,3,Non-Holiday,Summer,1366395.96,1372043.71,1410664.395,57962.25488739625,95.55555555555556,0.95,82.26
19,2010-08-13,1418027.08,0,72.71,2.923,132.63,8.099,2010,8,32,4,3,Non-Holiday,Summer,1492060.89,1366395.96,1412131.91,58086.81943095229,95.55555555555556,0.95,93.59
19,2010-08-20,1419383.19,0,72.22,2.913,132.6616129,8.099,2010,8,33,4,3,Non-Holiday,Summer,1418027.08,1492060.89,1423966.7799999998,51663.96702261945,95.55555555555556,0.95,87.89
19,2010-08-27,1557888.16,0,66.4,2.885,132.6932258,8.099,2010,8,34,4,3,Non-Holiday,Summer,1419383.19,1418027.08,1471839.8299999998,66984.37008229308,95.55555555555556,0.95,85.38
19,2010-09-03,1623519.64,0,74.69,2.86,132.7248387,8.099,2010,9,35,4,3,Non-Holiday,Fall,1557888.16,1419383.19,1504704.5175,102856.27555345789,95.55555555555556,1.02,94.42
19,2010-09-10,1591453.39,1,63.36,2.837,132.7564516,8.099,2010,9,36,4,3,Holiday,Fall,1623519.64,1557888.16,1548061.095,89872.9802194692,95.55555555555556,1.02,96.57
19,2010-09-17,1386789.31,0,58.68,2.846,132.7670667,8.099,2010,9,37,4,3,Non-Holiday,Fall,1591453.39,1623519.64,1539912.6249999998,105540.59703753953,95.55555555555556,1.02,94.52
19,2010-09-24,1318343.58,0,63.43,2.837,132.7619333,8.099,2010,9,38,4,3,Non-Holiday,Fall,1386789.31,1591453.39,1480026.48,150378.16027264137,95.55555555555556,1.02,86.72
19,2010-10-01,1379456.3,0,59.91,2.84,132.7568,8.067,2010,10,39,4,4,Non-Holiday,Fall,1318343.58,1386789.31,1419010.645,118986.16014255707,95.55555555555556,1.02,101.84
19,2010-10-08,1428960.72,0,53.74,2.903,132.7516667,8.067,2010,10,40,4,4,Non-Holiday,Fall,1379456.3,1318343.58,1378387.4775,45587.48240050555,95.55555555555556,1.02,103.68
19,2010-10-15,1369317.63,0,51.32,2.999,132.7633548,8.067,2010,10,41,4,4,Non-Holiday,Fall,1428960.72,1379456.3,1374019.5575,45350.53141422864,95.55555555555556,1.02,100.64
19,2010-10-22,1357154.71,0,48.45,3.049,132.8170968,8.067,2010,10,42,4,4,Non-Holiday,Fall,1369317.63,1428960.72,1383722.34,31506.84981771077,95.55555555555556,1.02,91.92
19,2010-10-29,1404576.48,0,56.11,3.055,132.8708387,8.067,2010,10,43,4,4,Non-Holiday,Fall,1357154.71,1369317.63,1390002.385,32848.059066745656,95.55555555555556,1.02,96.48
19,2010-11-05,1435379.25,0,41.78,3.049,132.9245806,8.067,2010,11,44,4,4,Non-Holiday,Fall,1404576.48,1357154.71,1391607.0175,35440.06011457,95.55555555555556,1.02,97.43
19,2010-11-12,1490235.86,0,40.3,3.065,132.9783226,8.067,2010,11,45,4,4,Non-Holiday,Fall,1435379.25,1404576.48,1421836.5750000002,55807.767601396314,95.55555555555556,1.02,100.38
19,2010-11-19,1377593.1,0,44.22,3.138,132.9172,8.067,2010,11,46,4,4,Non-Holiday,Fall,1490235.86,1435379.25,1426946.1725,48348.837447946076,95.55555555555556,1.02,100.72
19,2010-11-26,1993367.83,1,42.62,3.186,132.8369333,8.067,2010,11,47,4,4,Holiday,Fall,1377593.1,1490235.86,1574144.01,283241.4210124764,95.55555555555556,1.02,93.89
19,2010-12-03,1615987.96,0,36.64,3.2,132.7566667,8.067,2010,12,48,4,4,Non-Holiday,Winter,1993367.83,1377593.1,1619296.1875,267717.1945251677,95.55555555555556,1.05,100.74
19,2010-12-10,1799070.98,0,25.12,3.255,132.6764,8.067,2010,12,49,4,4,Non-Holiday,Winter,1615987.96,1993367.83,1696504.9675000003,262573.87137142726,95.55555555555556,1.05,102.63
19,2010-12-17,1911967.44,0,26.83,3.301,132.6804516,8.067,2010,12,50,4,4,Non-Holiday,Winter,1799070.98,1615987.96,1830098.5525,163468.06802533145,95.55555555555556,1.05,107.64
19,2010-12-24,2678206.42,0,26.05,3.309,132.7477419,8.067,2010,12,51,4,4,Non-Holiday,Winter,1911967.44,1799070.98,2001308.2,467455.72059234703,95.55555555555556,1.05,103.87
19,2010-12-31,1275146.94,1,28.65,3.336,132.8150323,8.067,2010,12,52,4,4,Holiday,Winter,2678206.42,1911967.44,1916097.9449999998,578889.710303555,95.55555555555556,1.05,104.29
19,2011-01-07,1224175.99,0,31.34,3.351,132.8823226,7.771,2011,1,1,4,1,Non-Holiday,Winter,1275146.94,2678206.42,1772374.1974999998,680140.7964478477,95.55555555555556,1.05,100.75
19,2011-01-14,1181204.53,0,21.68,3.367,132.9510645,7.771,2011,1,2,4,1,Non-Holiday,Winter,1224175.99,1275146.94,1589683.47,726697.1408917238,95.55555555555556,1.05,107.41
19,2011-01-21,1212967.84,0,22.8,3.391,133.0285161,7.771,2011,1,3,4,1,Non-Holiday,Winter,1181204.53,1224175.99,1223373.825,39019.79356731988,95.55555555555556,1.05,102.39
19,2011-01-28,1284185.49,0,20.66,3.402,133.1059677,7.771,2011,1,4,4,1,Non-Holiday,Winter,1212967.84,1181204.53,1225633.4625,43068.98414889047,95.55555555555556,1.05,96.01
19,2011-02-04,1370562.11,0,21.02,3.4,133.1834194,7.771,2011,2,5,4,1,Non-Holiday,Winter,1284185.49,1212967.84,1262229.9925,84082.84960834653,95.55555555555556,1.05,107.37
19,2011-02-11,1430851.11,1,21.79,3.416,133.260871,7.771,2011,2,6,4,1,Holiday,Winter,1370562.11,1284185.49,1324641.6375000002,95737.2772434456,95.55555555555556,1.05,103.83
19,2011-02-18,1457270.16,0,34.74,3.42,133.3701429,7.771,2011,2,7,4,1,Non-Holiday,Winter,1430851.11,1370562.11,1385717.2175,76801.17361317098,95.55555555555556,1.05,98.11
19,2011-02-25,1296658.47,0,23.24,3.452,133.4921429,7.771,2011,2,8,4,1,Non-Holiday,Winter,1457270.16,1430851.11,1388835.4625,71365.57483524695,95.55555555555556,1.05,97.93
19,2011-03-04,1433569.44,0,29.28,3.605,133.6141429,7.771,2011,3,9,4,1,Non-Holiday,Spring,1296658.47,1457270.16,1404587.295,72924.31747513913,95.55555555555556,1.0,96.97
19,2011-03-11,1351450.43,0,35.59,3.752,133.7361429,7.771,2011,3,10,4,1,Non-Holiday,Spring,1433569.44,1296658.47,1384737.125,74187.8015246962,95.55555555555556,1.0,97.77
19,2011-03-18,1257972.37,0,40.32,3.796,133.8492258,7.771,2011,3,11,4,1,Non-Holiday,Spring,1351450.43,1433569.44,1334912.6775,76135.51373347659,95.55555555555556,1.0,96.5
19,2011-03-25,1266564.94,0,33.26,3.789,133.9587419,7.771,2011,3,12,4,1,Non-Holiday,Spring,1257972.37,1351450.43,1327389.295,82404.43565596029,95.55555555555556,1.0,97.04
19,2011-04-01,1305950.22,0,30.68,3.811,134.0682581,7.658,2011,4,13,4,2,Non-Holiday,Spring,1266564.94,1257972.37,1295484.49,42759.86226831041,95.55555555555556,1.0,103.68
19,2011-04-08,1419911.91,0,41.26,3.895,134.1777742,7.658,2011,4,14,4,2,Non-Holiday,Spring,1305950.22,1266564.94,1312599.86,74528.45163747804,95.55555555555556,1.0,100.68
19,2011-04-15,1392093.04,0,48.67,3.981,134.2784667,7.658,2011,4,15,4,2,Non-Holiday,Spring,1419911.91,1305950.22,1346130.0275,71882.73965966978,95.55555555555556,1.0,96.47
19,2011-04-22,1514288.82,0,41.66,4.061,134.3571,7.658,2011,4,16,4,2,Non-Holiday,Spring,1392093.04,1419911.91,1408060.9975,85841.67781163768,95.55555555555556,1.0,100.05
19,2011-04-29,1297237.7,0,54.23,4.117,134.4357333,7.658,2011,4,17,4,2,Non-Holiday,Spring,1514288.82,1392093.04,1405882.8675,89335.6896476849,95.55555555555556,1.0,90.62
19,2011-05-06,1451953.95,0,50.43,4.192,134.5143667,7.658,2011,5,18,4,2,Non-Holiday,Spring,1297237.7,1514288.82,1413893.3775,92397.06680390704,95.55555555555556,1.0,97.46
19,2011-05-13,1429143.06,0,54.2,4.211,134.593,7.658,2011,5,19,4,2,Non-Holiday,Spring,1451953.95,1297237.7,1423155.8824999998,91334.14105658726,95.55555555555556,1.0,104.2
19,2011-05-20,1355234.3,0,52.8,4.202,134.6803871,7.658,2011,5,20,4,2,Non-Holiday,Spring,1429143.06,1451953.95,1383392.2525,70732.64205549343,95.55555555555556,1.0,94.51
19,2011-05-27,1388553.11,0,63.2,4.134,134.7677742,7.658,2011,5,21,4,2,Non-Holiday,Spring,1355234.3,1429143.06,1406221.105,42929.09450184343,95.55555555555556,1.0,91.51
19,2011-06-03,1457345.75,0,66.01,4.069,134.8551613,7.658,2011,6,22,4,2,Non-Holiday,Summer,1388553.11,1355234.3,1407569.0550000002,44883.88649993305,95.55555555555556,0.95,87.82
19,2011-06-10,1467473.63,0,68.26,4.025,134.9425484,7.658,2011,6,23,4,2,Non-Holiday,Summer,1457345.75,1388553.11,1417151.6974999998,54158.72372657969,95.55555555555556,0.95,85.83
19,2011-06-17,1418973.62,0,64.02,3.989,135.0837333,7.658,2011,6,24,4,2,Non-Holiday,Summer,1467473.63,1457345.75,1433086.5274999999,36301.43306162688,95.55555555555556,0.95,87.22
19,2011-06-24,1440785.7,0,68.4,3.964,135.2652667,7.658,2011,6,25,4,2,Non-Holiday,Summer,1418973.62,1467473.63,1446144.675,21192.55565374889,95.55555555555556,0.95,89.1
19,2011-07-01,1462731.93,0,67.64,3.916,135.4468,7.806,2011,7,26,4,3,Non-Holiday,Summer,1440785.7,1418973.62,1447491.2199999997,22284.474856897035,95.55555555555556,0.95,84.4
19,2011-07-08,1465489.75,0,73.2,3.886,135.6283333,7.806,2011,7,27,4,3,Non-Holiday,Summer,1462731.93,1440785.7,1446995.25,21706.065870567407,95.55555555555556,0.95,90.85
19,2011-07-15,1391580.41,0,73.7,3.915,135.7837419,7.806,2011,7,28,4,3,Non-Holiday,Summer,1465489.75,1462731.93,1440146.9474999998,34212.35470106737,95.55555555555556,0.95,94.87
19,2011-07-22,1377119.45,0,79.37,3.972,135.8738387,7.806,2011,7,29,4,3,Non-Holiday,Summer,1391580.41,1465489.75,1424230.385,46440.51834216036,95.55555555555556,0.95,86.66
19,2011-07-29,1298775.8,0,74.86,4.004,135.9639355,7.806,2011,7,30,4,3,Non-Holiday,Summer,1377119.45,1391580.41,1383241.3524999998,68328.24213714429,95.55555555555556,0.95,97.67
19,2011-08-05,1408968.55,0,73.84,4.02,136.0540323,7.806,2011,8,31,4,3,Non-Holiday,Summer,1298775.8,1377119.45,1369111.0525,48664.409678883756,95.55555555555556,0.95,93.1
19,2011-08-12,1360969.45,0,70.92,3.995,136.144129,7.806,2011,8,32,4,3,Non-Holiday,Summer,1408968.55,1298775.8,1361458.3125,46302.736618035604,95.55555555555556,0.95,95.46
19,2011-08-19,1391792.69,0,71.14,3.942,136.183129,7.806,2011,8,33,4,3,Non-Holiday,Summer,1360969.45,1408968.55,1365126.6225,48486.79370870562,95.55555555555556,0.95,87.79
19,2011-08-26,1547729.24,0,69.34,3.906,136.2136129,7.806,2011,8,34,4,3,Non-Holiday,Summer,1391792.69,1360969.45,1427364.9825,82663.45008913768,95.55555555555556,0.95,94.66
19,2011-09-02,1609951.02,0,69.27,3.879,136.2440968,7.806,2011,9,35,4,3,Non-Holiday,Fall,1547729.24,1391792.69,1477610.5999999999,120278.12490406993,95.55555555555556,1.02,92.15
19,2011-09-09,1566712.79,1,68.28,3.93,136.2745806,7.806,2011,9,36,4,3,Holiday,Fall,1609951.02,1547729.24,1529046.435,95134.89351477339,95.55555555555556,1.02,101.81
19,2011-09-16,1365633.53,0,62.76,3.937,136.3145,7.806,2011,9,37,4,3,Non-Holiday,Fall,1566712.79,1609951.02,1522506.645,107774.54164943806,95.55555555555556,1.02,98.3
19,2011-09-23,1300375.76,0,61.32,3.899,136.367,7.806,2011,9,38,4,3,Non-Holiday,Fall,1365633.53,1566712.79,1460668.275,150837.7386891412,95.55555555555556,1.02,100.16
19,2011-09-30,1330757.22,0,64.99,3.858,136.4195,7.806,2011,9,39,4,3,Non-Holiday,Fall,1300375.76,1365633.53,1390869.825,120222.46047145115,95.55555555555556,1.02,91.74
19,2011-10-07,1461718.87,0,53.1,3.775,136.472,7.866,2011,10,40,4,4,Non-Holiday,Fall,1330757.22,1300375.76,1364621.345,70007.6853724125,95.55555555555556,1.02,93.1
19,2011-10-14,1318905.53,0,61.86,3.744,136.5150968,7.866,2011,10,41,4,4,Non-Holiday,Fall,1461718.87,1330757.22,1352939.345,73589.54355125934,95.55555555555556,1.02,100.38
19,2011-10-21,1374863.1,0,52.05,3.757,136.5017742,7.866,2011,10,42,4,4,Non-Holiday,Fall,1318905.53,1461718.87,1371561.1800000002,64747.95330208512,95.55555555555556,1.02,92.85
19,2011-10-28,1396612.36,0,46.49,3.757,136.4884516,7.866,2011,10,43,4,4,Non-Holiday,Fall,1374863.1,1318905.53,1388024.965,59034.63946992721,95.55555555555556,1.02,99.72
19,2011-11-04,1480289.64,0,44.97,3.738,136.475129,7.866,2011,11,44,4,4,Non-Holiday,Fall,1396612.36,1374863.1,1392667.6575000002,66960.25242918669,95.55555555555556,1.02,90.8
19,2011-11-11,1502078.93,0,48.22,3.719,136.4618065,7.866,2011,11,45,4,4,Non-Holiday,Fall,1480289.64,1396612.36,1438461.0075,62163.434310946555,95.55555555555556,1.02,101.6
19,2011-11-18,1411835.57,0,48.21,3.717,136.4666667,7.866,2011,11,46,4,4,Non-Holiday,Fall,1502078.93,1480289.64,1447704.125,51365.86705587902,95.55555555555556,1.02,91.46
19,2011-11-25,1974646.78,1,42.75,3.689,136.4788,7.866,2011,11,47,4,4,Holiday,Fall,1411835.57,1502078.93,1592212.73,257838.8401221819,95.55555555555556,1.02,100.16
19,2011-12-02,1484708.38,0,45.67,3.666,136.4909333,7.866,2011,12,48,4,4,Non-Holiday,Winter,1974646.78,1411835.57,1593317.4149999998,257208.17010392816,95.55555555555556,1.05,103.47
